,Hour,Hour_count
26035,19,4783
26036,21,9135
26037,1,2339
26038,20,6859
26039,23,5744
26040,10,902
26041,1,2339
26042,22,8256
26043,22,8256
26044,20,6859
26045,17,1988
26046,22,8256
26047,22,8256
26048,21,9135
26049,21,9135
26050,21,9135
26051,2,1649
26052,17,1988
26053,19,4783
26054,20,6859
26055,23,5744
26056,20,6859
26057,5,1272
26058,23,5744
26059,18,3123
26060,2,1649
26061,18,3123
26062,21,9135
26063,19,4783
26064,21,9135
26065,4,1114
26066,19,4783
26067,9,766
26068,22,8256
26069,10,902
26070,20,6859
26071,21,9135
26072,20,6859
26073,20,6859
26074,4,1114
26075,23,5744
26076,8,617
26077,18,3123
26078,23,5744
26079,23,5744
26080,0,2941
26081,22,8256
26082,1,2339
26083,20,6859
26084,19,4783
26085,9,766
26086,20,6859
26087,15,1063
26088,21,9135
26089,4,1114
26090,23,5744
26091,19,4783
26092,22,8256
26093,4,1114
26094,1,2339
26095,18,3123
26096,17,1988
26097,15,1063
26098,0,2941
26099,21,9135
26100,15,1063
26101,18,3123
26102,22,8256
26103,4,1114
26104,0,2941
26105,3,1447
26106,16,1208
26107,19,4783
26108,18,3123
26109,20,6859
26110,9,766
26111,19,4783
26112,12,1016
26113,17,1988
26114,9,766
26115,16,1208
26116,2,1649
26117,14,956
26118,21,9135
26119,22,8256
26120,0,2941
26121,9,766
26122,13,962
26123,14,956
26124,15,1063
26125,21,9135
26126,18,3123
26127,9,766
26128,17,1988
26129,14,956
26130,23,5744
26131,20,6859
26132,19,4783
26133,18,3123
26134,20,6859
26135,21,9135
26136,19,4783
26137,0,2941
26138,2,1649
26139,21,9135
26140,22,8256
26141,17,1988
26142,21,9135
26143,23,5744
26144,1,2339
26145,2,1649
26146,0,2941
26147,20,6859
26148,3,1447
26149,23,5744
26150,19,4783
26151,8,617
26152,13,962
26153,3,1447
26154,21,9135
26155,19,4783
26156,20,6859
26157,22,8256
26158,0,2941
26159,21,9135
26160,20,6859
26161,21,9135
26162,15,1063
26163,16,1208
26164,18,3123
26165,3,1447
26166,20,6859
26167,17,1988
26168,9,766
26169,0,2941
26170,22,8256
26171,20,6859
26172,3,1447
26173,15,1063
26174,23,5744
26175,16,1208
26176,1,2339
26177,20,6859
26178,20,6859
26179,21,9135
26180,9,766
26181,5,1272
26182,19,4783
26183,21,9135
26184,12,1016
26185,4,1114
26186,5,1272
26187,22,8256
26188,21,9135
26189,20,6859
26190,19,4783
26191,19,4783
26192,17,1988
26193,0,2941
26194,22,8256
26195,3,1447
26196,0,2941
26197,23,5744
26198,6,952
26199,15,1063
26200,23,5744
26201,4,1114
26202,5,1272
26203,22,8256
26204,21,9135
26205,20,6859
26206,18,3123
26207,18,3123
26208,20,6859
26209,21,9135
26210,18,3123
26211,21,9135
26212,18,3123
26213,18,3123
26214,20,6859
26215,22,8256
26216,18,3123
26217,20,6859
26218,18,3123
26219,3,1447
26220,1,2339
26221,18,3123
26222,22,8256
26223,20,6859
26224,1,2339
26225,20,6859
26226,19,4783
26227,20,6859
26228,1,2339
26229,6,952
26230,11,850
26231,20,6859
26232,22,8256
26233,0,2941
26234,19,4783
26235,22,8256
26236,20,6859
26237,18,3123
26238,20,6859
26239,19,4783
26240,23,5744
26241,21,9135
26242,3,1447
26243,18,3123
26244,19,4783
26245,19,4783
26246,22,8256
26247,19,4783
26248,4,1114
26249,19,4783
26250,12,1016
26251,10,902
26252,0,2941
26253,21,9135
26254,13,962
26255,17,1988
26256,19,4783
26257,18,3123
26258,16,1208
26259,19,4783
26260,21,9135
26261,3,1447
26262,18,3123
26263,21,9135
26264,21,9135
26265,19,4783
26266,18,3123
26267,1,2339
26268,21,9135
26269,5,1272
26270,3,1447
26271,3,1447
26272,19,4783
26273,22,8256
26274,16,1208
26275,5,1272
26276,18,3123
26277,18,3123
26278,1,2339
26279,6,952
26280,22,8256
26281,22,8256
26282,18,3123
26283,5,1272
26284,18,3123
26285,19,4783
26286,21,9135
26287,23,5744
26288,19,4783
26289,21,9135
26290,1,2339
26291,20,6859
26292,23,5744
26293,23,5744
26294,16,1208
26295,21,9135
26296,2,1649
26297,6,952
26298,22,8256
26299,23,5744
26300,2,1649
26301,8,617
26302,21,9135
26303,22,8256
26304,18,3123
26305,23,5744
26306,23,5744
26307,1,2339
26308,22,8256
26309,21,9135
26310,16,1208
26311,0,2941
26312,18,3123
26313,20,6859
26314,2,1649
26315,22,8256
26316,2,1649
26317,20,6859
26318,20,6859
26319,21,9135
26320,14,956
26321,23,5744
26322,20,6859
26323,10,902
26324,20,6859
26325,17,1988
26326,22,8256
26327,22,8256
26328,22,8256
26329,21,9135
26330,21,9135
26331,22,8256
26332,15,1063
26333,17,1988
26334,23,5744
26335,23,5744
26336,4,1114
26337,17,1988
26338,2,1649
26339,23,5744
26340,23,5744
26341,1,2339
26342,2,1649
26343,10,902
26344,20,6859
26345,21,9135
26346,18,3123
26347,20,6859
26348,23,5744
26349,22,8256
26350,19,4783
26351,21,9135
26352,21,9135
26353,15,1063
26354,21,9135
26355,22,8256
26356,0,2941
26357,23,5744
26358,21,9135
26359,20,6859
26360,0,2941
26361,0,2941
26362,22,8256
26363,21,9135
26364,19,4783
26365,3,1447
26366,17,1988
26367,3,1447
26368,23,5744
26369,18,3123
26370,8,617
26371,22,8256
26372,22,8256
26373,18,3123
26374,6,952
26375,4,1114
26376,22,8256
26377,23,5744
26378,19,4783
26379,0,2941
26380,20,6859
26381,12,1016
26382,23,5744
26383,14,956
26384,0,2941
26385,18,3123
26386,22,8256
26387,19,4783
26388,22,8256
26389,21,9135
26390,20,6859
26391,22,8256
26392,22,8256
26393,8,617
26394,16,1208
26395,6,952
26396,14,956
26397,18,3123
26398,0,2941
26399,7,690
26400,3,1447
26401,2,1649
26402,0,2941
26403,19,4783
26404,16,1208
26405,22,8256
26406,21,9135
26407,23,5744
26408,3,1447
26409,17,1988
26410,23,5744
26411,11,850
26412,22,8256
26413,4,1114
26414,14,956
26415,22,8256
26416,21,9135
26417,8,617
26418,16,1208
26419,2,1649
26420,23,5744
26421,0,2941
26422,20,6859
26423,19,4783
26424,17,1988
26425,17,1988
26426,15,1063
26427,19,4783
26428,20,6859
26429,0,2941
26430,16,1208
26431,6,952
26432,16,1208
26433,19,4783
26434,23,5744
26435,18,3123
26436,17,1988
26437,22,8256
26438,21,9135
26439,17,1988
26440,22,8256
26441,17,1988
26442,22,8256
26443,23,5744
26444,20,6859
26445,21,9135
26446,0,2941
26447,21,9135
26448,18,3123
26449,17,1988
26450,6,952
26451,22,8256
26452,19,4783
26453,22,8256
26454,22,8256
26455,19,4783
26456,15,1063
26457,19,4783
26458,20,6859
26459,19,4783
26460,20,6859
26461,20,6859
26462,16,1208
26463,21,9135
26464,11,850
26465,9,766
26466,18,3123
26467,6,952
26468,10,902
26469,20,6859
26470,0,2941
26471,17,1988
26472,23,5744
26473,19,4783
26474,2,1649
26475,21,9135
26476,23,5744
26477,15,1063
26478,20,6859
26479,21,9135
26480,20,6859
26481,2,1649
26482,1,2339
26483,3,1447
26484,20,6859
26485,15,1063
26486,18,3123
26487,12,1016
26488,22,8256
26489,20,6859
26490,22,8256
26491,18,3123
26492,17,1988
26493,13,962
26494,0,2941
26495,22,8256
26496,22,8256
26497,23,5744
26498,18,3123
26499,2,1649
26500,21,9135
26501,10,902
26502,6,952
26503,15,1063
26504,22,8256
26505,5,1272
26506,2,1649
26507,18,3123
26508,10,902
26509,18,3123
26510,22,8256
26511,23,5744
26512,20,6859
26513,18,3123
26514,14,956
26515,20,6859
26516,10,902
26517,19,4783
26518,23,5744
26519,20,6859
26520,18,3123
26521,4,1114
26522,22,8256
26523,21,9135
26524,20,6859
26525,21,9135
26526,19,4783
26527,8,617
26528,8,617
26529,23,5744
26530,0,2941
26531,19,4783
26532,22,8256
26533,3,1447
26534,21,9135
26535,20,6859
26536,23,5744
26537,21,9135
26538,21,9135
26539,21,9135
26540,23,5744
26541,3,1447
26542,5,1272
26543,18,3123
26544,21,9135
26545,18,3123
26546,23,5744
26547,0,2941
26548,0,2941
26549,19,4783
26550,3,1447
26551,5,1272
26552,17,1988
26553,17,1988
26554,23,5744
26555,19,4783
26556,4,1114
26557,18,3123
26558,23,5744
26559,2,1649
26560,9,766
26561,18,3123
26562,17,1988
26563,5,1272
26564,21,9135
26565,15,1063
26566,10,902
26567,21,9135
26568,20,6859
26569,22,8256
26570,10,902
26571,3,1447
26572,23,5744
26573,21,9135
26574,19,4783
26575,0,2941
26576,21,9135
26577,21,9135
26578,11,850
26579,21,9135
26580,23,5744
26581,3,1447
26582,20,6859
26583,13,962
26584,1,2339
26585,21,9135
26586,20,6859
26587,3,1447
26588,3,1447
26589,8,617
26590,21,9135
26591,18,3123
26592,23,5744
26593,3,1447
26594,1,2339
26595,1,2339
26596,21,9135
26597,22,8256
26598,22,8256
26599,22,8256
26600,12,1016
26601,23,5744
26602,5,1272
26603,1,2339
26604,21,9135
26605,5,1272
26606,23,5744
26607,7,690
26608,22,8256
26609,19,4783
26610,6,952
26611,0,2941
26612,22,8256
26613,21,9135
26614,22,8256
26615,20,6859
26616,16,1208
26617,21,9135
26618,22,8256
26619,13,962
26620,21,9135
26621,13,962
26622,17,1988
26623,23,5744
26624,21,9135
26625,16,1208
26626,16,1208
26627,22,8256
26628,22,8256
26629,22,8256
26630,22,8256
26631,7,690
26632,7,690
26633,21,9135
26634,8,617
26635,0,2941
26636,22,8256
26637,9,766
26638,21,9135
26639,14,956
26640,23,5744
26641,22,8256
26642,20,6859
26643,20,6859
26644,20,6859
26645,16,1208
26646,16,1208
26647,21,9135
26648,21,9135
26649,21,9135
26650,21,9135
26651,12,1016
26652,9,766
26653,17,1988
26654,17,1988
26655,9,766
26656,19,4783
26657,21,9135
26658,6,952
26659,16,1208
26660,13,962
26661,2,1649
26662,20,6859
26663,21,9135
26664,20,6859
26665,18,3123
26666,23,5744
26667,2,1649
26668,23,5744
26669,23,5744
26670,14,956
26671,20,6859
26672,22,8256
26673,18,3123
26674,23,5744
26675,18,3123
26676,22,8256
26677,21,9135
26678,22,8256
26679,23,5744
26680,21,9135
26681,18,3123
26682,0,2941
26683,20,6859
26684,5,1272
26685,1,2339
26686,4,1114
26687,10,902
26688,23,5744
26689,19,4783
26690,4,1114
26691,21,9135
26692,23,5744
26693,15,1063
26694,21,9135
26695,20,6859
26696,22,8256
26697,21,9135
26698,21,9135
26699,22,8256
26700,21,9135
26701,23,5744
26702,20,6859
26703,19,4783
26704,23,5744
26705,22,8256
26706,18,3123
26707,19,4783
26708,19,4783
26709,19,4783
26710,20,6859
26711,18,3123
26712,20,6859
26713,20,6859
26714,21,9135
26715,8,617
26716,22,8256
26717,19,4783
26718,0,2941
26719,21,9135
26720,22,8256
26721,19,4783
26722,20,6859
26723,21,9135
26724,2,1649
26725,6,952
26726,19,4783
26727,4,1114
26728,12,1016
26729,13,962
26730,15,1063
26731,4,1114
26732,10,902
26733,22,8256
26734,20,6859
26735,11,850
26736,22,8256
26737,22,8256
26738,13,962
26739,3,1447
26740,0,2941
26741,17,1988
26742,13,962
26743,21,9135
26744,19,4783
26745,21,9135
26746,7,690
26747,21,9135
26748,2,1649
26749,23,5744
26750,8,617
26751,22,8256
26752,8,617
26753,3,1447
26754,21,9135
26755,16,1208
26756,8,617
26757,19,4783
26758,16,1208
26759,19,4783
26760,18,3123
26761,17,1988
26762,22,8256
26763,21,9135
26764,5,1272
26765,9,766
26766,22,8256
26767,19,4783
26768,19,4783
26769,21,9135
26770,21,9135
26771,13,962
26772,19,4783
26773,19,4783
26774,22,8256
26775,22,8256
26776,19,4783
26777,22,8256
26778,12,1016
26779,0,2941
26780,21,9135
26781,22,8256
26782,21,9135
26783,0,2941
26784,19,4783
26785,10,902
26786,21,9135
26787,18,3123
26788,18,3123
26789,3,1447
26790,17,1988
26791,22,8256
26792,21,9135
26793,21,9135
26794,19,4783
26795,20,6859
26796,1,2339
26797,19,4783
26798,17,1988
26799,4,1114
26800,3,1447
26801,7,690
26802,0,2941
26803,12,1016
26804,22,8256
26805,19,4783
26806,14,956
26807,1,2339
26808,18,3123
26809,19,4783
26810,22,8256
26811,0,2941
26812,22,8256
26813,13,962
26814,20,6859
26815,19,4783
26816,9,766
26817,21,9135
26818,21,9135
26819,23,5744
26820,19,4783
26821,12,1016
26822,23,5744
26823,0,2941
26824,19,4783
26825,22,8256
26826,14,956
26827,21,9135
26828,21,9135
26829,19,4783
26830,6,952
26831,2,1649
26832,22,8256
26833,21,9135
26834,21,9135
26835,17,1988
26836,21,9135
26837,9,766
26838,10,902
26839,23,5744
26840,18,3123
26841,23,5744
26842,12,1016
26843,21,9135
26844,20,6859
26845,21,9135
26846,21,9135
26847,23,5744
26848,23,5744
26849,22,8256
26850,12,1016
26851,2,1649
26852,22,8256
26853,8,617
26854,22,8256
26855,21,9135
26856,3,1447
26857,16,1208
26858,2,1649
26859,16,1208
26860,11,850
26861,0,2941
26862,2,1649
26863,14,956
26864,17,1988
26865,17,1988
26866,23,5744
26867,7,690
26868,9,766
26869,0,2941
26870,21,9135
26871,21,9135
26872,22,8256
26873,21,9135
26874,21,9135
26875,6,952
26876,1,2339
26877,11,850
26878,21,9135
26879,15,1063
26880,3,1447
26881,22,8256
26882,23,5744
26883,21,9135
26884,22,8256
26885,23,5744
26886,20,6859
26887,17,1988
26888,12,1016
26889,20,6859
26890,19,4783
26891,5,1272
26892,20,6859
26893,13,962
26894,22,8256
26895,11,850
26896,21,9135
26897,19,4783
26898,20,6859
26899,0,2941
26900,21,9135
26901,18,3123
26902,0,2941
26903,20,6859
26904,1,2339
26905,9,766
26906,20,6859
26907,10,902
26908,20,6859
26909,15,1063
26910,19,4783
26911,18,3123
26912,22,8256
26913,21,9135
26914,3,1447
26915,21,9135
26916,17,1988
26917,17,1988
26918,20,6859
26919,17,1988
26920,18,3123
26921,21,9135
26922,21,9135
26923,20,6859
26924,21,9135
26925,22,8256
26926,17,1988
26927,21,9135
26928,10,902
26929,12,1016
26930,23,5744
26931,4,1114
26932,20,6859
26933,13,962
26934,21,9135
26935,2,1649
26936,20,6859
26937,0,2941
26938,1,2339
26939,17,1988
26940,23,5744
26941,21,9135
26942,22,8256
26943,21,9135
26944,23,5744
26945,20,6859
26946,23,5744
26947,19,4783
26948,21,9135
26949,22,8256
26950,9,766
26951,21,9135
26952,21,9135
26953,21,9135
26954,13,962
26955,1,2339
26956,4,1114
26957,22,8256
26958,19,4783
26959,5,1272
26960,20,6859
26961,22,8256
26962,22,8256
26963,22,8256
26964,2,1649
26965,22,8256
26966,1,2339
26967,3,1447
26968,4,1114
26969,2,1649
26970,23,5744
26971,23,5744
26972,21,9135
26973,19,4783
26974,1,2339
26975,18,3123
26976,21,9135
26977,20,6859
26978,0,2941
26979,19,4783
26980,14,956
26981,19,4783
26982,22,8256
26983,23,5744
26984,0,2941
26985,5,1272
26986,23,5744
26987,9,766
26988,22,8256
26989,2,1649
26990,1,2339
26991,22,8256
26992,22,8256
26993,23,5744
26994,12,1016
26995,23,5744
26996,23,5744
26997,21,9135
26998,1,2339
26999,23,5744
27000,11,850
27001,23,5744
27002,21,9135
27003,22,8256
27004,22,8256
27005,11,850
27006,22,8256
27007,22,8256
27008,18,3123
27009,22,8256
27010,16,1208
27011,22,8256
27012,19,4783
27013,11,850
27014,20,6859
27015,0,2941
27016,23,5744
27017,22,8256
27018,20,6859
27019,19,4783
27020,0,2941
27021,1,2339
27022,21,9135
27023,22,8256
27024,23,5744
27025,16,1208
27026,23,5744
27027,19,4783
27028,0,2941
27029,22,8256
27030,23,5744
27031,21,9135
27032,20,6859
27033,21,9135
27034,4,1114
27035,18,3123
27036,19,4783
27037,21,9135
27038,2,1649
27039,4,1114
27040,22,8256
27041,20,6859
27042,18,3123
27043,22,8256
27044,20,6859
27045,21,9135
27046,23,5744
27047,13,962
27048,15,1063
27049,19,4783
27050,16,1208
27051,22,8256
27052,8,617
27053,1,2339
27054,21,9135
27055,0,2941
27056,21,9135
27057,21,9135
27058,17,1988
27059,17,1988
27060,22,8256
27061,21,9135
27062,2,1649
27063,18,3123
27064,21,9135
27065,2,1649
27066,20,6859
27067,3,1447
27068,10,902
27069,21,9135
27070,20,6859
27071,21,9135
27072,3,1447
27073,3,1447
27074,7,690
27075,22,8256
27076,20,6859
27077,22,8256
27078,19,4783
27079,5,1272
27080,23,5744
27081,22,8256
27082,4,1114
27083,19,4783
27084,1,2339
27085,1,2339
27086,22,8256
27087,3,1447
27088,5,1272
27089,5,1272
27090,19,4783
27091,0,2941
27092,0,2941
27093,20,6859
27094,22,8256
27095,17,1988
27096,22,8256
27097,18,3123
27098,19,4783
27099,22,8256
27100,15,1063
27101,20,6859
27102,19,4783
27103,10,902
27104,17,1988
27105,23,5744
27106,15,1063
27107,21,9135
27108,13,962
27109,19,4783
27110,18,3123
27111,4,1114
27112,12,1016
27113,20,6859
27114,1,2339
27115,22,8256
27116,22,8256
27117,17,1988
27118,21,9135
27119,15,1063
27120,4,1114
27121,13,962
27122,20,6859
27123,0,2941
27124,3,1447
27125,20,6859
27126,20,6859
27127,22,8256
27128,9,766
27129,21,9135
27130,21,9135
27131,20,6859
27132,21,9135
27133,22,8256
27134,16,1208
27135,21,9135
27136,0,2941
27137,4,1114
27138,20,6859
27139,21,9135
27140,0,2941
27141,20,6859
27142,20,6859
27143,20,6859
27144,19,4783
27145,18,3123
27146,19,4783
27147,19,4783
27148,6,952
27149,21,9135
27150,9,766
27151,22,8256
27152,21,9135
27153,1,2339
27154,22,8256
27155,22,8256
27156,21,9135
27157,19,4783
27158,22,8256
27159,20,6859
27160,11,850
27161,17,1988
27162,22,8256
27163,21,9135
27164,13,962
27165,16,1208
27166,20,6859
27167,23,5744
27168,6,952
27169,18,3123
27170,21,9135
27171,23,5744
27172,3,1447
27173,0,2941
27174,23,5744
27175,18,3123
27176,17,1988
27177,22,8256
27178,1,2339
27179,12,1016
27180,6,952
27181,18,3123
27182,1,2339
27183,20,6859
27184,14,956
27185,21,9135
27186,16,1208
27187,0,2941
27188,22,8256
27189,15,1063
27190,0,2941
27191,13,962
27192,20,6859
27193,13,962
27194,0,2941
27195,3,1447
27196,14,956
27197,0,2941
27198,20,6859
27199,22,8256
27200,22,8256
27201,18,3123
27202,21,9135
27203,17,1988
27204,13,962
27205,22,8256
27206,23,5744
27207,16,1208
27208,18,3123
27209,1,2339
27210,17,1988
27211,19,4783
27212,23,5744
27213,16,1208
27214,17,1988
27215,20,6859
27216,20,6859
27217,3,1447
27218,13,962
27219,20,6859
27220,0,2941
27221,1,2339
27222,3,1447
27223,19,4783
27224,2,1649
27225,19,4783
27226,21,9135
27227,21,9135
27228,23,5744
27229,10,902
27230,3,1447
27231,21,9135
27232,0,2941
27233,20,6859
27234,9,766
27235,21,9135
27236,14,956
27237,19,4783
27238,0,2941
27239,21,9135
27240,21,9135
27241,22,8256
27242,23,5744
27243,22,8256
27244,5,1272
27245,15,1063
27246,23,5744
27247,11,850
27248,23,5744
27249,22,8256
27250,4,1114
27251,23,5744
27252,19,4783
27253,20,6859
27254,23,5744
27255,9,766
27256,19,4783
27257,9,766
27258,21,9135
27259,2,1649
27260,18,3123
27261,16,1208
27262,13,962
27263,4,1114
27264,20,6859
27265,1,2339
27266,22,8256
27267,21,9135
27268,21,9135
27269,7,690
27270,20,6859
27271,17,1988
27272,21,9135
27273,4,1114
27274,21,9135
27275,21,9135
27276,4,1114
27277,6,952
27278,23,5744
27279,18,3123
27280,14,956
27281,21,9135
27282,18,3123
27283,15,1063
27284,20,6859
27285,2,1649
27286,17,1988
27287,0,2941
27288,23,5744
27289,20,6859
27290,21,9135
27291,21,9135
27292,5,1272
27293,5,1272
27294,23,5744
27295,20,6859
27296,19,4783
27297,21,9135
27298,17,1988
27299,21,9135
27300,20,6859
27301,23,5744
27302,9,766
27303,18,3123
27304,1,2339
27305,0,2941
27306,22,8256
27307,4,1114
27308,23,5744
27309,0,2941
27310,21,9135
27311,0,2941
27312,22,8256
27313,22,8256
27314,18,3123
27315,0,2941
27316,23,5744
27317,18,3123
27318,18,3123
27319,17,1988
27320,23,5744
27321,21,9135
27322,21,9135
27323,20,6859
27324,23,5744
27325,22,8256
27326,22,8256
27327,19,4783
27328,23,5744
27329,13,962
27330,21,9135
27331,21,9135
27332,20,6859
27333,18,3123
27334,19,4783
27335,12,1016
27336,18,3123
27337,17,1988
27338,10,902
27339,17,1988
27340,9,766
27341,20,6859
27342,21,9135
27343,6,952
27344,21,9135
27345,19,4783
27346,18,3123
27347,21,9135
27348,23,5744
27349,23,5744
27350,0,2941
27351,21,9135
27352,17,1988
27353,6,952
27354,22,8256
27355,20,6859
27356,1,2339
27357,12,1016
27358,11,850
27359,13,962
27360,20,6859
27361,0,2941
27362,21,9135
27363,21,9135
27364,21,9135
27365,23,5744
27366,1,2339
27367,17,1988
27368,5,1272
27369,11,850
27370,15,1063
27371,22,8256
27372,22,8256
27373,2,1649
27374,3,1447
27375,20,6859
27376,21,9135
27377,22,8256
27378,21,9135
27379,21,9135
27380,18,3123
27381,20,6859
27382,23,5744
27383,18,3123
27384,0,2941
27385,11,850
27386,22,8256
27387,0,2941
27388,5,1272
27389,22,8256
27390,2,1649
27391,21,9135
27392,21,9135
27393,21,9135
27394,19,4783
27395,1,2339
27396,18,3123
27397,1,2339
27398,19,4783
27399,18,3123
27400,7,690
27401,15,1063
27402,23,5744
27403,22,8256
27404,19,4783
27405,14,956
27406,19,4783
27407,21,9135
27408,12,1016
27409,1,2339
27410,20,6859
27411,20,6859
27412,19,4783
27413,20,6859
27414,19,4783
27415,21,9135
27416,22,8256
27417,0,2941
27418,14,956
27419,3,1447
27420,16,1208
27421,21,9135
27422,21,9135
27423,23,5744
27424,9,766
27425,17,1988
27426,20,6859
27427,2,1649
27428,19,4783
27429,22,8256
27430,1,2339
27431,22,8256
27432,23,5744
27433,17,1988
27434,22,8256
27435,21,9135
27436,20,6859
27437,22,8256
27438,23,5744
27439,22,8256
27440,12,1016
27441,20,6859
27442,19,4783
27443,7,690
27444,21,9135
27445,20,6859
27446,22,8256
27447,4,1114
27448,21,9135
27449,19,4783
27450,14,956
27451,10,902
27452,21,9135
27453,1,2339
27454,3,1447
27455,4,1114
27456,21,9135
27457,21,9135
27458,2,1649
27459,6,952
27460,17,1988
27461,20,6859
27462,22,8256
27463,17,1988
27464,0,2941
27465,20,6859
27466,20,6859
27467,23,5744
27468,23,5744
27469,23,5744
27470,22,8256
27471,0,2941
27472,12,1016
27473,19,4783
27474,21,9135
27475,20,6859
27476,22,8256
27477,11,850
27478,20,6859
27479,19,4783
27480,20,6859
27481,19,4783
27482,22,8256
27483,19,4783
27484,3,1447
27485,17,1988
27486,19,4783
27487,0,2941
27488,20,6859
27489,20,6859
27490,13,962
27491,17,1988
27492,21,9135
27493,20,6859
27494,0,2941
27495,23,5744
27496,2,1649
27497,1,2339
27498,5,1272
27499,0,2941
27500,19,4783
27501,9,766
27502,1,2339
27503,15,1063
27504,23,5744
27505,3,1447
27506,20,6859
27507,7,690
27508,21,9135
27509,19,4783
27510,20,6859
27511,9,766
27512,12,1016
27513,22,8256
27514,22,8256
27515,17,1988
27516,21,9135
27517,1,2339
27518,10,902
27519,21,9135
27520,21,9135
27521,3,1447
27522,22,8256
27523,22,8256
27524,20,6859
27525,14,956
27526,5,1272
27527,20,6859
27528,21,9135
27529,10,902
27530,4,1114
27531,2,1649
27532,5,1272
27533,20,6859
27534,19,4783
27535,14,956
27536,20,6859
27537,22,8256
27538,23,5744
27539,1,2339
27540,22,8256
27541,18,3123
27542,17,1988
27543,6,952
27544,9,766
27545,20,6859
27546,23,5744
27547,22,8256
27548,22,8256
27549,21,9135
27550,21,9135
27551,23,5744
27552,18,3123
27553,21,9135
27554,22,8256
27555,2,1649
27556,23,5744
27557,23,5744
27558,1,2339
