,Month,Month_count
51630,2,3529
51631,4,4107
51632,6,5925
51633,2,3529
51634,9,5791
51635,8,6341
51636,10,5841
51637,6,5925
51638,8,6341
51639,6,5925
51640,4,4107
51641,2,3529
51642,11,5265
51643,1,4272
51644,4,4107
51645,10,5841
51646,3,4121
51647,4,4107
51648,5,3925
51649,1,4272
51650,10,5841
51651,10,5841
51652,11,5265
51653,9,5791
51654,9,5791
51655,4,4107
51656,11,5265
51657,7,7189
51658,8,6341
51659,9,5791
51660,9,5791
51661,1,4272
51662,11,5265
51663,9,5791
51664,3,4121
51665,7,7189
51666,7,7189
51667,10,5841
51668,4,4107
51669,10,5841
51670,8,6341
51671,8,6341
51672,8,6341
51673,9,5791
51674,9,5791
51675,4,4107
51676,9,5791
51677,8,6341
51678,1,4272
51679,8,6341
51680,7,7189
51681,10,5841
51682,1,4272
51683,1,4272
51684,2,3529
51685,5,3925
51686,12,4326
51687,12,4326
51688,3,4121
51689,9,5791
51690,3,4121
51691,7,7189
51692,6,5925
51693,4,4107
51694,6,5925
51695,6,5925
51696,6,5925
51697,7,7189
51698,8,6341
51699,1,4272
51700,9,5791
51701,11,5265
51702,6,5925
51703,7,7189
51704,7,7189
51705,3,4121
51706,6,5925
51707,10,5841
51708,8,6341
51709,7,7189
51710,11,5265
51711,10,5841
51712,9,5791
51713,8,6341
51714,10,5841
51715,9,5791
51716,9,5791
51717,7,7189
51718,7,7189
51719,5,3925
51720,1,4272
51721,8,6341
51722,3,4121
51723,12,4326
51724,4,4107
51725,11,5265
51726,9,5791
51727,10,5841
51728,8,6341
51729,10,5841
51730,7,7189
51731,11,5265
51732,12,4326
51733,3,4121
51734,11,5265
51735,6,5925
51736,4,4107
51737,6,5925
51738,8,6341
51739,2,3529
51740,11,5265
51741,7,7189
51742,4,4107
51743,2,3529
51744,2,3529
51745,8,6341
51746,11,5265
51747,7,7189
51748,1,4272
51749,7,7189
51750,5,3925
51751,12,4326
51752,2,3529
51753,4,4107
51754,8,6341
51755,8,6341
51756,9,5791
51757,1,4272
51758,6,5925
51759,6,5925
51760,5,3925
51761,8,6341
51762,5,3925
51763,7,7189
51764,1,4272
51765,10,5841
51766,10,5841
51767,10,5841
51768,7,7189
51769,1,4272
51770,12,4326
51771,10,5841
51772,12,4326
51773,7,7189
51774,10,5841
51775,12,4326
51776,4,4107
51777,7,7189
51778,7,7189
51779,10,5841
51780,11,5265
51781,1,4272
51782,12,4326
51783,1,4272
51784,4,4107
51785,9,5791
51786,2,3529
51787,7,7189
51788,8,6341
51789,7,7189
51790,1,4272
51791,1,4272
51792,11,5265
51793,9,5791
51794,6,5925
51795,11,5265
51796,3,4121
51797,10,5841
51798,1,4272
51799,9,5791
51800,5,3925
51801,6,5925
51802,7,7189
51803,5,3925
51804,4,4107
51805,11,5265
51806,2,3529
51807,8,6341
51808,7,7189
51809,7,7189
51810,6,5925
51811,4,4107
51812,12,4326
51813,10,5841
51814,4,4107
51815,11,5265
51816,4,4107
51817,7,7189
51818,7,7189
51819,7,7189
51820,10,5841
51821,7,7189
51822,6,5925
51823,7,7189
51824,9,5791
51825,6,5925
51826,1,4272
51827,9,5791
51828,10,5841
51829,1,4272
51830,4,4107
51831,7,7189
51832,1,4272
51833,2,3529
51834,10,5841
51835,1,4272
51836,3,4121
51837,3,4121
51838,1,4272
51839,5,3925
51840,10,5841
51841,7,7189
51842,9,5791
51843,9,5791
51844,3,4121
51845,10,5841
51846,9,5791
51847,7,7189
51848,5,3925
51849,5,3925
51850,2,3529
51851,9,5791
51852,3,4121
51853,10,5841
51854,1,4272
51855,11,5265
51856,3,4121
51857,6,5925
51858,2,3529
51859,7,7189
51860,3,4121
51861,6,5925
51862,3,4121
51863,6,5925
51864,9,5791
51865,5,3925
51866,5,3925
51867,8,6341
51868,10,5841
51869,3,4121
51870,10,5841
51871,1,4272
51872,7,7189
51873,11,5265
51874,10,5841
51875,1,4272
51876,3,4121
51877,4,4107
51878,9,5791
51879,2,3529
51880,11,5265
51881,1,4272
51882,3,4121
51883,5,3925
51884,9,5791
51885,7,7189
51886,7,7189
51887,12,4326
51888,8,6341
51889,11,5265
51890,3,4121
51891,6,5925
51892,8,6341
51893,12,4326
51894,6,5925
51895,8,6341
51896,5,3925
51897,9,5791
51898,4,4107
51899,8,6341
51900,8,6341
51901,6,5925
51902,4,4107
51903,9,5791
51904,8,6341
51905,2,3529
51906,8,6341
51907,1,4272
51908,5,3925
51909,3,4121
51910,7,7189
51911,9,5791
51912,5,3925
51913,9,5791
51914,3,4121
51915,9,5791
51916,9,5791
51917,8,6341
51918,8,6341
51919,7,7189
51920,1,4272
51921,11,5265
51922,5,3925
51923,5,3925
51924,9,5791
51925,3,4121
51926,7,7189
51927,11,5265
51928,3,4121
51929,2,3529
51930,9,5791
51931,9,5791
51932,11,5265
51933,11,5265
51934,10,5841
51935,6,5925
51936,12,4326
51937,7,7189
51938,10,5841
51939,7,7189
51940,8,6341
51941,11,5265
51942,11,5265
51943,8,6341
51944,12,4326
51945,7,7189
51946,7,7189
51947,10,5841
51948,9,5791
51949,9,5791
51950,10,5841
51951,10,5841
51952,1,4272
51953,11,5265
51954,11,5265
51955,5,3925
51956,5,3925
51957,10,5841
51958,6,5925
51959,3,4121
51960,7,7189
51961,6,5925
51962,6,5925
51963,5,3925
51964,11,5265
51965,4,4107
51966,3,4121
51967,1,4272
51968,12,4326
51969,11,5265
51970,12,4326
51971,12,4326
51972,9,5791
51973,8,6341
51974,9,5791
51975,7,7189
51976,9,5791
51977,8,6341
51978,12,4326
51979,2,3529
51980,3,4121
51981,7,7189
51982,3,4121
51983,10,5841
51984,10,5841
51985,10,5841
51986,6,5925
51987,12,4326
51988,11,5265
51989,11,5265
51990,10,5841
51991,10,5841
51992,12,4326
51993,10,5841
51994,10,5841
51995,1,4272
51996,11,5265
51997,4,4107
51998,6,5925
51999,11,5265
52000,1,4272
52001,8,6341
52002,10,5841
52003,9,5791
52004,9,5791
52005,1,4272
52006,7,7189
52007,7,7189
52008,10,5841
52009,11,5265
52010,10,5841
52011,11,5265
52012,4,4107
52013,6,5925
52014,5,3925
52015,4,4107
52016,4,4107
52017,11,5265
52018,1,4272
52019,8,6341
52020,10,5841
52021,10,5841
52022,10,5841
52023,8,6341
52024,10,5841
52025,10,5841
52026,10,5841
52027,3,4121
52028,5,3925
52029,6,5925
52030,3,4121
52031,9,5791
52032,10,5841
52033,1,4272
52034,3,4121
52035,5,3925
52036,11,5265
52037,2,3529
52038,10,5841
52039,5,3925
52040,12,4326
52041,4,4107
52042,7,7189
52043,7,7189
52044,11,5265
52045,10,5841
52046,5,3925
52047,10,5841
52048,7,7189
52049,9,5791
52050,10,5841
52051,9,5791
52052,7,7189
52053,2,3529
52054,8,6341
52055,10,5841
52056,1,4272
52057,4,4107
52058,8,6341
52059,9,5791
52060,3,4121
52061,7,7189
52062,7,7189
52063,8,6341
52064,11,5265
52065,11,5265
52066,6,5925
52067,7,7189
52068,11,5265
52069,11,5265
52070,2,3529
52071,10,5841
52072,1,4272
52073,9,5791
52074,11,5265
52075,9,5791
52076,6,5925
52077,6,5925
52078,6,5925
52079,8,6341
52080,11,5265
52081,1,4272
52082,9,5791
52083,6,5925
52084,8,6341
52085,10,5841
52086,5,3925
52087,9,5791
52088,5,3925
52089,6,5925
52090,6,5925
52091,7,7189
52092,9,5791
52093,2,3529
52094,11,5265
52095,3,4121
52096,9,5791
52097,8,6341
52098,5,3925
52099,7,7189
52100,11,5265
52101,3,4121
52102,6,5925
52103,11,5265
52104,8,6341
52105,1,4272
52106,12,4326
52107,6,5925
52108,7,7189
52109,7,7189
52110,10,5841
52111,11,5265
52112,9,5791
52113,8,6341
52114,6,5925
52115,11,5265
52116,11,5265
52117,10,5841
52118,5,3925
52119,2,3529
52120,9,5791
52121,10,5841
52122,5,3925
52123,1,4272
52124,1,4272
52125,7,7189
52126,10,5841
52127,7,7189
52128,4,4107
52129,12,4326
52130,1,4272
52131,10,5841
52132,1,4272
52133,9,5791
52134,12,4326
52135,9,5791
52136,7,7189
52137,7,7189
52138,7,7189
52139,12,4326
52140,1,4272
52141,8,6341
52142,7,7189
52143,6,5925
52144,6,5925
52145,9,5791
52146,5,3925
52147,3,4121
52148,11,5265
52149,5,3925
52150,8,6341
52151,7,7189
52152,7,7189
52153,11,5265
52154,1,4272
52155,11,5265
52156,2,3529
52157,3,4121
52158,10,5841
52159,12,4326
52160,11,5265
52161,1,4272
52162,5,3925
52163,9,5791
52164,6,5925
52165,8,6341
52166,4,4107
52167,2,3529
52168,10,5841
52169,6,5925
52170,8,6341
52171,10,5841
52172,6,5925
52173,10,5841
52174,1,4272
52175,2,3529
52176,1,4272
52177,10,5841
52178,7,7189
52179,9,5791
52180,8,6341
52181,7,7189
52182,1,4272
52183,12,4326
52184,10,5841
52185,7,7189
52186,3,4121
52187,10,5841
52188,4,4107
52189,12,4326
52190,11,5265
52191,11,5265
52192,3,4121
52193,1,4272
52194,7,7189
52195,7,7189
52196,1,4272
52197,6,5925
52198,5,3925
52199,5,3925
52200,3,4121
52201,6,5925
52202,8,6341
52203,8,6341
52204,5,3925
52205,5,3925
52206,10,5841
52207,11,5265
52208,8,6341
52209,12,4326
52210,10,5841
52211,6,5925
52212,3,4121
52213,10,5841
52214,8,6341
52215,6,5925
52216,2,3529
52217,10,5841
52218,1,4272
52219,5,3925
52220,9,5791
52221,9,5791
52222,4,4107
52223,9,5791
52224,2,3529
52225,8,6341
52226,9,5791
52227,8,6341
52228,6,5925
52229,2,3529
52230,2,3529
52231,10,5841
52232,11,5265
52233,4,4107
52234,5,3925
52235,5,3925
52236,3,4121
52237,2,3529
52238,10,5841
52239,7,7189
52240,2,3529
52241,5,3925
52242,1,4272
52243,7,7189
52244,11,5265
52245,9,5791
52246,6,5925
52247,10,5841
52248,11,5265
52249,1,4272
52250,4,4107
52251,12,4326
52252,12,4326
52253,5,3925
52254,5,3925
52255,10,5841
52256,8,6341
52257,12,4326
52258,6,5925
52259,5,3925
52260,3,4121
52261,7,7189
52262,9,5791
52263,10,5841
52264,5,3925
52265,6,5925
52266,8,6341
52267,7,7189
52268,10,5841
52269,1,4272
52270,1,4272
52271,6,5925
52272,9,5791
52273,9,5791
52274,1,4272
52275,4,4107
52276,10,5841
52277,9,5791
52278,9,5791
52279,9,5791
52280,3,4121
52281,1,4272
52282,4,4107
52283,8,6341
52284,3,4121
52285,9,5791
52286,10,5841
52287,6,5925
52288,10,5841
52289,8,6341
52290,8,6341
52291,5,3925
52292,1,4272
52293,3,4121
52294,6,5925
52295,8,6341
52296,6,5925
52297,1,4272
52298,7,7189
52299,8,6341
52300,2,3529
52301,2,3529
52302,10,5841
52303,6,5925
52304,11,5265
52305,9,5791
52306,10,5841
52307,12,4326
52308,7,7189
52309,10,5841
52310,10,5841
52311,9,5791
52312,5,3925
52313,10,5841
52314,7,7189
52315,6,5925
52316,5,3925
52317,7,7189
52318,7,7189
52319,6,5925
52320,6,5925
52321,4,4107
52322,2,3529
52323,9,5791
52324,6,5925
52325,4,4107
52326,6,5925
52327,7,7189
52328,10,5841
52329,5,3925
52330,10,5841
52331,4,4107
52332,8,6341
52333,5,3925
52334,9,5791
52335,6,5925
52336,2,3529
52337,5,3925
52338,8,6341
52339,9,5791
52340,1,4272
52341,12,4326
52342,3,4121
52343,10,5841
52344,5,3925
52345,12,4326
52346,1,4272
52347,6,5925
52348,12,4326
52349,1,4272
52350,4,4107
52351,6,5925
52352,1,4272
52353,10,5841
52354,1,4272
52355,11,5265
52356,6,5925
52357,6,5925
52358,6,5925
52359,3,4121
52360,8,6341
52361,2,3529
52362,7,7189
52363,10,5841
52364,3,4121
52365,2,3529
52366,4,4107
52367,10,5841
52368,9,5791
52369,4,4107
52370,10,5841
52371,9,5791
52372,5,3925
52373,10,5841
52374,5,3925
52375,10,5841
52376,12,4326
52377,5,3925
52378,1,4272
52379,7,7189
52380,10,5841
52381,3,4121
52382,10,5841
52383,1,4272
52384,12,4326
52385,12,4326
52386,10,5841
52387,11,5265
52388,3,4121
52389,9,5791
52390,10,5841
52391,6,5925
52392,3,4121
52393,3,4121
52394,1,4272
52395,10,5841
52396,6,5925
52397,7,7189
52398,2,3529
52399,10,5841
52400,5,3925
52401,9,5791
52402,8,6341
52403,2,3529
52404,12,4326
52405,10,5841
52406,3,4121
52407,12,4326
52408,12,4326
52409,5,3925
52410,5,3925
52411,4,4107
52412,11,5265
52413,10,5841
52414,4,4107
52415,4,4107
52416,10,5841
52417,4,4107
52418,4,4107
52419,4,4107
52420,10,5841
52421,8,6341
52422,11,5265
52423,5,3925
52424,2,3529
52425,11,5265
52426,1,4272
52427,12,4326
52428,1,4272
52429,6,5925
52430,3,4121
52431,1,4272
52432,7,7189
52433,10,5841
52434,10,5841
52435,6,5925
52436,12,4326
52437,1,4272
52438,10,5841
52439,5,3925
52440,11,5265
52441,2,3529
52442,11,5265
52443,11,5265
52444,7,7189
52445,2,3529
52446,1,4272
52447,10,5841
52448,10,5841
52449,4,4107
52450,6,5925
52451,6,5925
52452,7,7189
52453,1,4272
52454,12,4326
52455,10,5841
52456,10,5841
52457,10,5841
52458,6,5925
52459,11,5265
52460,11,5265
52461,7,7189
52462,7,7189
52463,7,7189
52464,12,4326
52465,11,5265
52466,9,5791
52467,6,5925
52468,12,4326
52469,11,5265
52470,1,4272
52471,4,4107
52472,8,6341
52473,11,5265
52474,4,4107
52475,7,7189
52476,3,4121
52477,2,3529
52478,4,4107
52479,1,4272
52480,6,5925
52481,5,3925
52482,5,3925
52483,6,5925
52484,12,4326
52485,12,4326
52486,2,3529
52487,10,5841
52488,6,5925
52489,12,4326
52490,2,3529
52491,12,4326
52492,2,3529
52493,9,5791
52494,11,5265
52495,8,6341
52496,1,4272
52497,11,5265
52498,5,3925
52499,9,5791
52500,8,6341
52501,7,7189
52502,10,5841
52503,2,3529
52504,4,4107
52505,2,3529
52506,3,4121
52507,12,4326
52508,4,4107
52509,10,5841
52510,10,5841
52511,6,5925
52512,11,5265
52513,12,4326
52514,1,4272
52515,12,4326
52516,11,5265
52517,6,5925
52518,7,7189
52519,8,6341
52520,5,3925
52521,5,3925
52522,1,4272
52523,8,6341
52524,6,5925
52525,11,5265
52526,8,6341
52527,10,5841
52528,11,5265
52529,9,5791
52530,6,5925
52531,9,5791
52532,6,5925
52533,10,5841
52534,1,4272
52535,8,6341
52536,11,5265
52537,9,5791
52538,11,5265
52539,12,4326
52540,6,5925
52541,8,6341
52542,11,5265
52543,6,5925
52544,5,3925
52545,4,4107
52546,8,6341
52547,10,5841
52548,1,4272
52549,11,5265
52550,5,3925
52551,7,7189
52552,5,3925
52553,6,5925
52554,10,5841
52555,5,3925
52556,2,3529
52557,2,3529
52558,12,4326
52559,10,5841
52560,9,5791
52561,9,5791
52562,12,4326
52563,11,5265
52564,12,4326
52565,11,5265
52566,8,6341
52567,6,5925
52568,11,5265
52569,7,7189
52570,5,3925
52571,3,4121
52572,11,5265
52573,2,3529
52574,9,5791
52575,3,4121
52576,10,5841
52577,9,5791
52578,6,5925
52579,5,3925
52580,7,7189
52581,12,4326
52582,11,5265
52583,12,4326
52584,4,4107
52585,10,5841
52586,7,7189
52587,7,7189
52588,5,3925
52589,2,3529
52590,11,5265
52591,12,4326
52592,11,5265
52593,10,5841
52594,6,5925
52595,6,5925
52596,4,4107
52597,6,5925
52598,8,6341
52599,4,4107
52600,9,5791
52601,5,3925
52602,11,5265
52603,6,5925
52604,4,4107
52605,2,3529
52606,11,5265
52607,5,3925
52608,7,7189
52609,8,6341
52610,5,3925
52611,5,3925
52612,7,7189
52613,12,4326
52614,9,5791
52615,8,6341
52616,11,5265
52617,9,5791
52618,1,4272
52619,9,5791
52620,5,3925
52621,9,5791
52622,10,5841
52623,8,6341
52624,5,3925
52625,9,5791
52626,6,5925
52627,1,4272
52628,2,3529
52629,9,5791
52630,9,5791
52631,12,4326
52632,11,5265
52633,2,3529
52634,3,4121
52635,1,4272
52636,3,4121
52637,6,5925
52638,9,5791
52639,7,7189
52640,2,3529
52641,10,5841
52642,10,5841
52643,8,6341
52644,12,4326
52645,9,5791
52646,7,7189
52647,6,5925
52648,4,4107
52649,12,4326
52650,3,4121
52651,6,5925
52652,4,4107
52653,6,5925
52654,12,4326
52655,12,4326
52656,8,6341
52657,12,4326
52658,8,6341
52659,10,5841
52660,10,5841
52661,3,4121
52662,10,5841
52663,2,3529
52664,2,3529
52665,5,3925
52666,5,3925
52667,10,5841
52668,7,7189
52669,8,6341
52670,9,5791
52671,12,4326
52672,6,5925
52673,6,5925
52674,9,5791
52675,6,5925
52676,11,5265
52677,6,5925
52678,2,3529
52679,3,4121
52680,1,4272
52681,1,4272
52682,4,4107
52683,5,3925
52684,8,6341
52685,10,5841
52686,1,4272
52687,6,5925
52688,11,5265
52689,3,4121
52690,1,4272
52691,2,3529
52692,1,4272
52693,8,6341
52694,5,3925
52695,3,4121
52696,10,5841
52697,10,5841
52698,6,5925
52699,7,7189
52700,7,7189
52701,5,3925
52702,3,4121
52703,3,4121
52704,6,5925
52705,4,4107
52706,1,4272
52707,8,6341
52708,9,5791
52709,2,3529
52710,2,3529
52711,5,3925
52712,8,6341
52713,4,4107
52714,2,3529
52715,10,5841
52716,8,6341
52717,8,6341
52718,2,3529
52719,9,5791
52720,4,4107
52721,4,4107
52722,5,3925
52723,5,3925
52724,10,5841
52725,5,3925
52726,8,6341
52727,1,4272
52728,4,4107
52729,11,5265
52730,12,4326
52731,1,4272
52732,5,3925
52733,3,4121
52734,9,5791
52735,1,4272
52736,5,3925
52737,11,5265
52738,7,7189
52739,3,4121
52740,4,4107
52741,10,5841
52742,9,5791
52743,10,5841
52744,7,7189
52745,7,7189
52746,7,7189
52747,11,5265
52748,9,5791
52749,9,5791
52750,9,5791
52751,6,5925
52752,11,5265
52753,10,5841
52754,6,5925
52755,5,3925
52756,3,4121
52757,11,5265
52758,2,3529
52759,4,4107
52760,8,6341
52761,7,7189
52762,8,6341
52763,9,5791
52764,6,5925
52765,11,5265
52766,7,7189
52767,5,3925
52768,1,4272
52769,7,7189
52770,8,6341
52771,4,4107
52772,7,7189
52773,6,5925
52774,10,5841
52775,12,4326
52776,11,5265
52777,10,5841
52778,9,5791
52779,10,5841
52780,5,3925
52781,2,3529
52782,4,4107
52783,7,7189
52784,7,7189
52785,7,7189
52786,4,4107
52787,10,5841
52788,11,5265
52789,8,6341
52790,1,4272
52791,1,4272
52792,4,4107
52793,8,6341
52794,5,3925
52795,1,4272
52796,5,3925
52797,12,4326
52798,6,5925
52799,1,4272
52800,5,3925
52801,11,5265
52802,7,7189
52803,9,5791
52804,1,4272
52805,10,5841
52806,1,4272
52807,4,4107
52808,10,5841
52809,9,5791
52810,6,5925
52811,5,3925
52812,8,6341
52813,1,4272
52814,1,4272
52815,3,4121
52816,10,5841
52817,8,6341
52818,6,5925
52819,9,5791
52820,8,6341
52821,9,5791
52822,6,5925
52823,3,4121
52824,9,5791
52825,10,5841
52826,7,7189
52827,9,5791
52828,10,5841
52829,11,5265
52830,4,4107
52831,5,3925
52832,10,5841
52833,1,4272
52834,3,4121
52835,3,4121
52836,3,4121
52837,7,7189
52838,9,5791
52839,5,3925
52840,4,4107
52841,6,5925
52842,6,5925
52843,2,3529
52844,1,4272
52845,10,5841
52846,10,5841
52847,2,3529
52848,5,3925
52849,9,5791
52850,4,4107
52851,6,5925
52852,10,5841
52853,5,3925
52854,1,4272
52855,8,6341
52856,1,4272
52857,9,5791
52858,4,4107
52859,10,5841
52860,7,7189
52861,11,5265
52862,1,4272
52863,10,5841
52864,4,4107
52865,5,3925
52866,6,5925
52867,9,5791
52868,10,5841
52869,6,5925
52870,2,3529
52871,4,4107
52872,3,4121
52873,11,5265
52874,8,6341
52875,7,7189
52876,12,4326
52877,7,7189
52878,6,5925
52879,9,5791
52880,4,4107
52881,1,4272
52882,7,7189
52883,12,4326
52884,8,6341
52885,4,4107
52886,7,7189
52887,5,3925
52888,9,5791
52889,8,6341
52890,8,6341
52891,3,4121
52892,8,6341
52893,4,4107
52894,8,6341
52895,7,7189
52896,1,4272
52897,9,5791
52898,3,4121
52899,8,6341
52900,10,5841
52901,9,5791
52902,7,7189
52903,2,3529
52904,4,4107
52905,3,4121
52906,2,3529
52907,3,4121
52908,5,3925
52909,10,5841
52910,4,4107
52911,4,4107
52912,3,4121
52913,5,3925
52914,9,5791
52915,1,4272
52916,7,7189
52917,5,3925
52918,10,5841
52919,7,7189
52920,9,5791
52921,11,5265
52922,7,7189
52923,4,4107
52924,11,5265
52925,12,4326
52926,8,6341
52927,1,4272
52928,8,6341
52929,8,6341
52930,10,5841
52931,6,5925
52932,6,5925
52933,7,7189
52934,1,4272
52935,6,5925
52936,10,5841
52937,2,3529
52938,3,4121
52939,10,5841
52940,7,7189
52941,10,5841
52942,1,4272
52943,9,5791
52944,12,4326
52945,9,5791
52946,4,4107
52947,6,5925
52948,3,4121
52949,7,7189
52950,2,3529
52951,9,5791
52952,9,5791
52953,6,5925
52954,1,4272
52955,6,5925
52956,4,4107
52957,7,7189
52958,5,3925
52959,9,5791
52960,12,4326
52961,6,5925
52962,5,3925
52963,5,3925
52964,8,6341
52965,7,7189
52966,9,5791
52967,9,5791
52968,11,5265
52969,7,7189
52970,1,4272
52971,7,7189
52972,4,4107
52973,6,5925
52974,4,4107
52975,5,3925
52976,12,4326
52977,10,5841
52978,11,5265
52979,5,3925
52980,1,4272
52981,10,5841
52982,5,3925
52983,8,6341
52984,7,7189
52985,10,5841
52986,5,3925
52987,8,6341
52988,10,5841
52989,1,4272
52990,4,4107
52991,6,5925
52992,5,3925
52993,12,4326
52994,9,5791
52995,9,5791
52996,4,4107
52997,4,4107
52998,3,4121
52999,10,5841
53000,11,5265
53001,10,5841
53002,11,5265
53003,4,4107
53004,4,4107
53005,4,4107
53006,1,4272
53007,6,5925
53008,4,4107
53009,12,4326
53010,8,6341
53011,10,5841
53012,8,6341
53013,1,4272
53014,4,4107
53015,7,7189
53016,4,4107
53017,10,5841
53018,7,7189
53019,2,3529
53020,9,5791
53021,9,5791
53022,7,7189
53023,10,5841
53024,7,7189
53025,6,5925
53026,4,4107
53027,12,4326
53028,9,5791
53029,7,7189
53030,7,7189
53031,2,3529
53032,1,4272
53033,6,5925
53034,10,5841
53035,7,7189
53036,8,6341
53037,5,3925
53038,8,6341
53039,5,3925
53040,6,5925
53041,2,3529
53042,3,4121
53043,7,7189
53044,4,4107
53045,12,4326
53046,4,4107
53047,2,3529
53048,7,7189
53049,9,5791
53050,1,4272
53051,1,4272
53052,5,3925
53053,4,4107
53054,3,4121
53055,9,5791
53056,12,4326
53057,11,5265
53058,1,4272
53059,8,6341
53060,1,4272
53061,1,4272
53062,1,4272
53063,6,5925
53064,5,3925
53065,2,3529
53066,10,5841
53067,5,3925
53068,10,5841
53069,12,4326
53070,10,5841
53071,1,4272
53072,3,4121
53073,8,6341
53074,1,4272
53075,1,4272
53076,1,4272
53077,1,4272
53078,2,3529
53079,8,6341
53080,6,5925
53081,10,5841
53082,12,4326
53083,6,5925
53084,8,6341
53085,2,3529
53086,10,5841
53087,2,3529
53088,5,3925
53089,10,5841
53090,4,4107
53091,4,4107
53092,6,5925
53093,9,5791
53094,1,4272
53095,7,7189
53096,11,5265
53097,12,4326
53098,11,5265
53099,11,5265
53100,8,6341
53101,2,3529
53102,11,5265
53103,3,4121
53104,5,3925
53105,10,5841
53106,6,5925
53107,9,5791
53108,11,5265
53109,7,7189
53110,10,5841
53111,6,5925
53112,11,5265
53113,11,5265
53114,10,5841
53115,3,4121
53116,6,5925
53117,7,7189
53118,3,4121
53119,12,4326
53120,11,5265
53121,11,5265
53122,6,5925
53123,6,5925
53124,11,5265
53125,6,5925
53126,10,5841
53127,11,5265
53128,3,4121
53129,3,4121
53130,8,6341
53131,5,3925
53132,11,5265
53133,6,5925
53134,10,5841
53135,4,4107
53136,11,5265
53137,12,4326
53138,8,6341
53139,11,5265
53140,11,5265
53141,10,5841
53142,8,6341
53143,10,5841
53144,6,5925
53145,9,5791
53146,10,5841
53147,5,3925
53148,12,4326
53149,10,5841
53150,12,4326
53151,7,7189
53152,2,3529
53153,10,5841
53154,3,4121
53155,10,5841
53156,5,3925
53157,4,4107
53158,6,5925
53159,2,3529
53160,6,5925
53161,10,5841
53162,2,3529
53163,12,4326
53164,3,4121
53165,9,5791
53166,7,7189
53167,11,5265
53168,8,6341
53169,6,5925
53170,10,5841
53171,6,5925
53172,3,4121
53173,7,7189
53174,7,7189
53175,8,6341
53176,1,4272
53177,11,5265
53178,11,5265
53179,1,4272
53180,3,4121
53181,6,5925
53182,12,4326
53183,6,5925
53184,8,6341
53185,6,5925
53186,6,5925
53187,4,4107
53188,5,3925
53189,11,5265
53190,12,4326
53191,11,5265
53192,3,4121
53193,3,4121
53194,1,4272
53195,7,7189
53196,3,4121
53197,10,5841
53198,2,3529
53199,9,5791
53200,2,3529
53201,7,7189
53202,1,4272
53203,11,5265
53204,8,6341
53205,12,4326
53206,8,6341
53207,1,4272
53208,11,5265
53209,10,5841
53210,10,5841
53211,8,6341
53212,3,4121
53213,5,3925
53214,10,5841
53215,10,5841
53216,12,4326
53217,12,4326
53218,7,7189
53219,7,7189
53220,8,6341
53221,6,5925
53222,6,5925
53223,4,4107
53224,8,6341
53225,1,4272
53226,12,4326
53227,12,4326
53228,11,5265
53229,10,5841
53230,4,4107
53231,1,4272
53232,9,5791
53233,10,5841
53234,6,5925
53235,10,5841
53236,5,3925
53237,11,5265
53238,6,5925
53239,12,4326
53240,10,5841
53241,8,6341
53242,10,5841
53243,6,5925
53244,12,4326
53245,5,3925
53246,7,7189
53247,8,6341
53248,9,5791
53249,4,4107
53250,5,3925
53251,9,5791
53252,6,5925
53253,3,4121
53254,5,3925
53255,10,5841
53256,6,5925
53257,2,3529
53258,2,3529
53259,4,4107
53260,10,5841
53261,9,5791
53262,2,3529
53263,12,4326
53264,12,4326
53265,6,5925
53266,10,5841
53267,7,7189
53268,12,4326
53269,11,5265
53270,10,5841
53271,2,3529
53272,11,5265
53273,7,7189
53274,3,4121
53275,10,5841
53276,7,7189
53277,2,3529
53278,11,5265
53279,6,5925
53280,9,5791
53281,7,7189
53282,3,4121
53283,1,4272
53284,12,4326
53285,5,3925
53286,1,4272
53287,11,5265
53288,7,7189
53289,2,3529
53290,6,5925
53291,6,5925
53292,6,5925
53293,5,3925
53294,9,5791
53295,3,4121
53296,4,4107
53297,11,5265
53298,8,6341
53299,4,4107
53300,3,4121
53301,7,7189
53302,11,5265
53303,4,4107
53304,2,3529
53305,6,5925
53306,2,3529
53307,7,7189
53308,12,4326
53309,5,3925
53310,11,5265
53311,9,5791
53312,7,7189
53313,8,6341
53314,6,5925
53315,5,3925
53316,11,5265
53317,3,4121
53318,8,6341
53319,1,4272
53320,9,5791
53321,2,3529
53322,1,4272
53323,3,4121
53324,5,3925
53325,10,5841
53326,2,3529
53327,2,3529
53328,6,5925
53329,4,4107
53330,3,4121
53331,11,5265
53332,6,5925
53333,10,5841
53334,3,4121
53335,3,4121
53336,2,3529
53337,8,6341
53338,9,5791
53339,12,4326
53340,5,3925
53341,11,5265
53342,9,5791
53343,6,5925
53344,12,4326
53345,6,5925
53346,6,5925
53347,1,4272
53348,1,4272
53349,1,4272
53350,4,4107
53351,1,4272
53352,1,4272
53353,12,4326
53354,11,5265
53355,10,5841
53356,9,5791
53357,5,3925
53358,1,4272
53359,1,4272
53360,12,4326
53361,9,5791
53362,1,4272
53363,8,6341
53364,7,7189
53365,7,7189
53366,12,4326
53367,12,4326
53368,5,3925
53369,12,4326
53370,11,5265
53371,11,5265
53372,10,5841
53373,5,3925
53374,8,6341
53375,9,5791
53376,10,5841
53377,1,4272
