,Year,Year_count
54205,2010,3423
54206,1996,396
54207,1996,396
54208,2013,5862
54209,2009,3502
54210,2008,3867
54211,1998,1191
54212,2007,3338
54213,2001,2295
54214,1986,134
54215,1999,1924
54216,2004,3067
54217,2012,6096
54218,2011,4215
54219,2014,1894
54220,2011,4215
54221,2011,4215
54222,2005,3046
54223,2005,3046
54224,2001,2295
54225,2002,2298
54226,2009,3502
54227,1984,131
54228,2002,2298
54229,2005,3046
54230,2005,3046
54231,2012,6096
54232,2013,5862
54233,2013,5862
54234,2003,2782
54235,2010,3423
54236,1977,190
54237,1995,378
54238,2005,3046
54239,2002,2298
54240,2014,1894
54241,1988,163
54242,2001,2295
54243,2003,2782
54244,2014,1894
54245,2013,5862
54246,2002,2298
54247,2005,3046
54248,2009,3502
54249,2013,5862
54250,2010,3423
54251,1969,114
54252,2007,3338
54253,2005,3046
54254,2013,5862
54255,1998,1191
54256,2007,3338
54257,1998,1191
54258,2007,3338
54259,2006,2749
54260,2004,3067
54261,2004,3067
54262,2013,5862
54263,2012,6096
54264,2013,5862
54265,2011,4215
54266,2003,2782
54267,2006,2749
54268,2009,3502
54269,1975,228
54270,2008,3867
54271,2011,4215
54272,2013,5862
54273,2011,4215
54274,1969,114
54275,2013,5862
54276,2014,1894
54277,2001,2295
54278,1979,170
54279,2001,2295
54280,1964,69
54281,2009,3502
54282,2013,5862
54283,2008,3867
54284,2009,3502
54285,2007,3338
54286,1997,856
54287,2012,6096
54288,2007,3338
54289,2007,3338
54290,2007,3338
54291,2012,6096
54292,2009,3502
54293,2011,4215
54294,2013,5862
54295,2001,2295
54296,2009,3502
54297,1998,1191
54298,2013,5862
54299,2000,2012
54300,2011,4215
54301,2013,5862
54302,2004,3067
54303,2013,5862
54304,2011,4215
54305,1979,170
54306,2013,5862
54307,2013,5862
54308,2005,3046
54309,2008,3867
54310,2012,6096
54311,1986,134
54312,2011,4215
54313,2011,4215
54314,2013,5862
54315,2009,3502
54316,2011,4215
54317,1964,69
54318,2010,3423
54319,2002,2298
54320,2010,3423
54321,2013,5862
54322,2013,5862
54323,2003,2782
54324,2010,3423
54325,2014,1894
54326,2008,3867
54327,2012,6096
54328,2008,3867
54329,2010,3423
54330,2009,3502
54331,2008,3867
54332,2010,3423
54333,2008,3867
54334,2009,3502
54335,2008,3867
54336,2008,3867
54337,2009,3502
54338,2009,3502
54339,2007,3338
54340,1964,69
54341,2013,5862
54342,2006,2749
54343,2008,3867
54344,2000,2012
54345,2009,3502
54346,2011,4215
54347,2005,3046
54348,2012,6096
54349,2010,3423
54350,2012,6096
54351,2013,5862
54352,2011,4215
54353,1985,153
54354,2012,6096
54355,1984,131
54356,2007,3338
54357,1982,122
54358,1989,180
54359,2013,5862
54360,2011,4215
54361,2012,6096
54362,2013,5862
54363,2012,6096
54364,1973,166
54365,2004,3067
54366,2004,3067
54367,2009,3502
54368,2014,1894
54369,2000,2012
54370,1995,378
54371,2011,4215
54372,2001,2295
54373,2008,3867
54374,2013,5862
54375,2002,2298
54376,2010,3423
54377,2013,5862
54378,2012,6096
54379,2011,4215
54380,2008,3867
54381,2010,3423
54382,2007,3338
54383,2012,6096
54384,2011,4215
54385,2009,3502
54386,1997,856
54387,2009,3502
54388,1997,856
54389,2007,3338
54390,2011,4215
54391,2001,2295
54392,2010,3423
54393,2008,3867
54394,2013,5862
54395,2011,4215
54396,2013,5862
54397,2013,5862
54398,1995,378
54399,2003,2782
54400,2010,3423
54401,2011,4215
54402,2011,4215
54403,2014,1894
54404,2009,3502
54405,2011,4215
54406,2007,3338
54407,2013,5862
54408,2006,2749
54409,2008,3867
54410,2014,1894
54411,2008,3867
54412,2011,4215
54413,1982,122
54414,2011,4215
54415,2012,6096
54416,2012,6096
54417,2012,6096
54418,2013,5862
54419,2005,3046
54420,1970,96
54421,1997,856
54422,2000,2012
54423,2000,2012
54424,2009,3502
54425,2011,4215
54426,2014,1894
54427,2012,6096
54428,2012,6096
54429,2010,3423
54430,2013,5862
54431,2013,5862
54432,2009,3502
54433,2003,2782
54434,2006,2749
54435,2014,1894
54436,2008,3867
54437,2013,5862
54438,2009,3502
54439,2014,1894
54440,2012,6096
54441,2008,3867
54442,2011,4215
54443,2012,6096
54444,2013,5862
54445,2006,2749
54446,2013,5862
54447,2000,2012
54448,2003,2782
54449,2001,2295
54450,2008,3867
54451,2013,5862
54452,2013,5862
54453,2009,3502
54454,2012,6096
54455,2009,3502
54456,2012,6096
54457,2012,6096
54458,2013,5862
54459,2011,4215
54460,2014,1894
54461,2000,2012
54462,2001,2295
54463,1996,396
54464,2008,3867
54465,2012,6096
54466,2004,3067
54467,2013,5862
54468,2014,1894
54469,2002,2298
54470,2013,5862
54471,1954,32
54472,2014,1894
54473,2010,3423
54474,2012,6096
54475,2003,2782
54476,2008,3867
54477,2005,3046
54478,2013,5862
54479,2009,3502
54480,2002,2298
54481,2009,3502
54482,2006,2749
54483,2005,3046
54484,1982,122
54485,1976,206
54486,2005,3046
54487,2005,3046
54488,2012,6096
54489,2004,3067
54490,2004,3067
54491,2009,3502
54492,2000,2012
54493,2012,6096
54494,2011,4215
54495,2008,3867
54496,2014,1894
54497,2011,4215
54498,2005,3046
54499,2010,3423
54500,2013,5862
54501,2005,3046
54502,2002,2298
54503,2013,5862
54504,2014,1894
54505,2000,2012
54506,2007,3338
54507,2007,3338
54508,1978,231
54509,2013,5862
54510,2009,3502
54511,2011,4215
54512,2011,4215
54513,2012,6096
54514,2003,2782
54515,1999,1924
54516,2003,2782
54517,1980,179
54518,2013,5862
54519,1997,856
54520,2011,4215
54521,1997,856
54522,2001,2295
54523,2013,5862
54524,2004,3067
54525,2005,3046
54526,2001,2295
54527,2011,4215
54528,2005,3046
54529,2013,5862
54530,1999,1924
54531,1989,180
54532,2004,3067
54533,2013,5862
54534,1993,204
54535,2002,2298
54536,2007,3338
54537,1990,170
54538,1995,378
54539,2001,2295
54540,2005,3046
54541,1997,856
54542,2011,4215
54543,2000,2012
54544,2007,3338
54545,2012,6096
54546,2014,1894
54547,2005,3046
54548,2008,3867
54549,2004,3067
54550,1999,1924
54551,2013,5862
54552,2000,2012
54553,2005,3046
54554,2006,2749
54555,2011,4215
54556,2006,2749
54557,2013,5862
54558,2008,3867
54559,2012,6096
54560,2006,2749
54561,2011,4215
54562,2003,2782
54563,2013,5862
54564,2010,3423
54565,1992,168
54566,1999,1924
54567,2012,6096
54568,2009,3502
54569,2010,3423
54570,2002,2298
54571,2010,3423
54572,2012,6096
54573,2013,5862
54574,2013,5862
54575,2012,6096
54576,2001,2295
54577,2009,3502
54578,2014,1894
54579,2014,1894
54580,2009,3502
54581,2007,3338
54582,2005,3046
54583,1992,168
54584,2012,6096
54585,1975,228
54586,2012,6096
54587,2000,2012
54588,2014,1894
54589,2013,5862
54590,1992,168
54591,2012,6096
54592,1998,1191
54593,2010,3423
54594,1993,204
54595,2002,2298
54596,2008,3867
54597,2001,2295
54598,2008,3867
54599,1980,179
54600,2001,2295
54601,2011,4215
54602,2012,6096
54603,2013,5862
54604,2011,4215
54605,2013,5862
54606,1980,179
54607,2013,5862
54608,2008,3867
54609,2009,3502
54610,2001,2295
54611,2013,5862
54612,2012,6096
54613,2002,2298
54614,1997,856
54615,2004,3067
54616,1956,33
54617,2013,5862
54618,2014,1894
54619,1997,856
54620,2012,6096
54621,2005,3046
54622,2012,6096
54623,1998,1191
54624,2001,2295
54625,2011,4215
54626,2013,5862
54627,2009,3502
54628,2013,5862
54629,2002,2298
54630,1966,144
54631,2009,3502
54632,2005,3046
54633,2012,6096
54634,2012,6096
54635,2013,5862
54636,1999,1924
54637,2007,3338
54638,2007,3338
54639,1997,856
54640,2014,1894
54641,1999,1924
54642,2001,2295
54643,2009,3502
54644,2009,3502
54645,2005,3046
54646,2011,4215
54647,2011,4215
54648,2012,6096
54649,2013,5862
54650,2013,5862
54651,2002,2298
54652,1984,131
54653,1992,168
54654,2013,5862
54655,2006,2749
54656,1994,283
54657,1945,7
54658,2008,3867
54659,2010,3423
54660,2012,6096
54661,2013,5862
54662,1986,134
54663,2004,3067
54664,2007,3338
54665,1986,134
54666,2005,3046
54667,2005,3046
54668,1975,228
54669,2008,3867
54670,2008,3867
54671,2008,3867
54672,2000,2012
54673,2012,6096
54674,2006,2749
54675,1988,163
54676,1963,56
54677,2011,4215
54678,2003,2782
54679,2013,5862
54680,2006,2749
54681,1965,145
54682,1983,105
54683,2013,5862
54684,2014,1894
54685,2013,5862
54686,2008,3867
54687,2001,2295
54688,1988,163
54689,1983,105
54690,2009,3502
54691,2012,6096
54692,2011,4215
54693,2010,3423
54694,2008,3867
54695,2009,3502
54696,2013,5862
54697,2012,6096
54698,1999,1924
54699,2004,3067
54700,2009,3502
54701,2013,5862
54702,1999,1924
54703,2003,2782
54704,2005,3046
54705,2009,3502
54706,2014,1894
54707,2012,6096
54708,2001,2295
54709,2001,2295
54710,2008,3867
54711,1999,1924
54712,2007,3338
54713,1989,180
54714,2007,3338
54715,2003,2782
54716,2012,6096
54717,2013,5862
54718,2012,6096
54719,2013,5862
54720,2013,5862
54721,2010,3423
54722,1999,1924
54723,2010,3423
54724,1975,228
54725,1999,1924
54726,1976,206
54727,2013,5862
54728,2010,3423
54729,2011,4215
54730,1975,228
54731,2013,5862
54732,2013,5862
54733,2002,2298
54734,2006,2749
54735,2005,3046
54736,2005,3046
54737,2003,2782
54738,2002,2298
54739,2013,5862
54740,2002,2298
54741,2013,5862
54742,2011,4215
54743,2004,3067
54744,2009,3502
54745,2013,5862
54746,2007,3338
54747,2013,5862
54748,2012,6096
54749,2001,2295
54750,2002,2298
54751,2007,3338
54752,2001,2295
54753,2008,3867
54754,2006,2749
54755,2011,4215
54756,1994,283
54757,1975,228
54758,2012,6096
54759,1998,1191
54760,2008,3867
54761,2005,3046
54762,2010,3423
54763,2007,3338
54764,2006,2749
54765,2002,2298
54766,2004,3067
54767,2013,5862
54768,2003,2782
54769,2013,5862
54770,2003,2782
54771,2005,3046
54772,2009,3502
54773,1990,170
54774,2013,5862
54775,2006,2749
54776,2010,3423
54777,1998,1191
54778,2007,3338
54779,2002,2298
54780,2002,2298
54781,2003,2782
54782,2003,2782
54783,1972,107
54784,2012,6096
54785,2010,3423
54786,2011,4215
54787,2005,3046
54788,1998,1191
54789,2014,1894
54790,2013,5862
54791,2009,3502
54792,2001,2295
54793,2003,2782
54794,2013,5862
54795,2006,2749
54796,1990,170
54797,2009,3502
54798,2013,5862
54799,2014,1894
54800,2013,5862
54801,2002,2298
54802,2008,3867
54803,2001,2295
54804,1973,166
54805,1999,1924
54806,2008,3867
54807,1996,396
54808,2005,3046
54809,1972,107
54810,2009,3502
54811,2007,3338
54812,2012,6096
54813,1989,180
54814,2001,2295
54815,2013,5862
54816,2013,5862
54817,2009,3502
54818,1965,145
54819,2005,3046
54820,2005,3046
54821,2011,4215
54822,2009,3502
54823,2007,3338
54824,2010,3423
54825,2008,3867
54826,2005,3046
54827,2012,6096
54828,2006,2749
54829,2012,6096
54830,2008,3867
54831,2008,3867
54832,2010,3423
54833,2014,1894
54834,2009,3502
54835,2011,4215
54836,1998,1191
54837,2011,4215
54838,2006,2749
54839,2006,2749
54840,2009,3502
54841,2012,6096
54842,2012,6096
54843,2010,3423
54844,2011,4215
54845,2008,3867
54846,2007,3338
54847,1979,170
54848,2002,2298
54849,2012,6096
54850,2012,6096
54851,2010,3423
54852,2013,5862
54853,2002,2298
54854,2008,3867
54855,2007,3338
54856,2007,3338
54857,2009,3502
54858,2003,2782
54859,2001,2295
54860,2002,2298
54861,2012,6096
54862,2012,6096
54863,2012,6096
54864,2008,3867
54865,2012,6096
54866,2012,6096
54867,2012,6096
54868,2003,2782
54869,2012,6096
54870,2007,3338
54871,2007,3338
54872,2011,4215
54873,2013,5862
54874,1997,856
54875,2008,3867
54876,2006,2749
54877,2013,5862
54878,2014,1894
54879,2010,3423
54880,2003,2782
54881,2003,2782
54882,2008,3867
54883,2011,4215
54884,2013,5862
54885,2013,5862
54886,2007,3338
54887,2012,6096
54888,2014,1894
54889,2012,6096
54890,2013,5862
54891,2008,3867
54892,2011,4215
54893,2009,3502
54894,1985,153
54895,1980,179
54896,1998,1191
54897,2011,4215
54898,2013,5862
54899,2002,2298
54900,2013,5862
54901,1998,1191
54902,2007,3338
54903,2010,3423
54904,2012,6096
54905,2012,6096
54906,2009,3502
54907,2007,3338
54908,1978,231
54909,2006,2749
54910,2009,3502
54911,2004,3067
54912,1984,131
54913,2013,5862
54914,2013,5862
54915,2009,3502
54916,2012,6096
54917,2013,5862
54918,2013,5862
54919,2010,3423
54920,1998,1191
54921,2008,3867
54922,1989,180
54923,2003,2782
54924,2013,5862
54925,2014,1894
54926,2010,3423
54927,2010,3423
54928,2012,6096
54929,1998,1191
54930,1973,166
54931,2013,5862
54932,2006,2749
54933,2004,3067
54934,2013,5862
54935,2004,3067
54936,2009,3502
54937,2007,3338
54938,2004,3067
54939,2006,2749
54940,2008,3867
54941,2013,5862
54942,2008,3867
54943,2013,5862
54944,2005,3046
54945,2003,2782
54946,2008,3867
54947,2013,5862
54948,2000,2012
54949,2013,5862
54950,2013,5862
54951,2011,4215
54952,2008,3867
54953,2013,5862
54954,2013,5862
54955,2012,6096
54956,1995,378
54957,2014,1894
54958,2013,5862
54959,1963,56
54960,1993,204
54961,1980,179
54962,2001,2295
54963,2011,4215
54964,2001,2295
54965,2007,3338
54966,2002,2298
54967,1965,145
54968,1994,283
54969,1973,166
54970,2014,1894
54971,2013,5862
54972,2013,5862
54973,1999,1924
54974,2013,5862
54975,2013,5862
54976,2007,3338
54977,2013,5862
54978,2008,3867
54979,2003,2782
54980,2012,6096
54981,2008,3867
54982,2008,3867
54983,2011,4215
54984,2009,3502
54985,1998,1191
54986,2003,2782
54987,2013,5862
54988,2004,3067
54989,1997,856
54990,2009,3502
54991,2009,3502
54992,2011,4215
54993,2003,2782
54994,2005,3046
54995,1999,1924
54996,2002,2298
54997,1999,1924
54998,2002,2298
54999,2003,2782
55000,2013,5862
55001,1983,105
55002,2010,3423
55003,2001,2295
55004,2013,5862
55005,2012,6096
55006,2014,1894
55007,2011,4215
55008,2005,3046
55009,2008,3867
55010,2011,4215
55011,1997,856
55012,2012,6096
55013,2003,2782
55014,2007,3338
55015,2013,5862
55016,2010,3423
55017,2005,3046
55018,2010,3423
55019,2007,3338
55020,2012,6096
55021,2009,3502
55022,2003,2782
55023,2002,2298
55024,2010,3423
55025,2001,2295
55026,2006,2749
55027,2008,3867
55028,2013,5862
55029,1991,165
55030,2013,5862
55031,1986,134
55032,2000,2012
55033,1988,163
55034,2005,3046
55035,1999,1924
55036,2010,3423
55037,2004,3067
55038,2011,4215
55039,1993,204
55040,1991,165
55041,2011,4215
55042,1997,856
55043,2011,4215
55044,1997,856
55045,2009,3502
55046,2012,6096
55047,2004,3067
55048,2013,5862
55049,2006,2749
55050,2002,2298
55051,1999,1924
55052,2012,6096
55053,2009,3502
55054,2002,2298
55055,1977,190
55056,2007,3338
55057,2002,2298
55058,2008,3867
55059,2010,3423
55060,2001,2295
55061,2005,3046
55062,2012,6096
55063,2006,2749
55064,2010,3423
55065,1995,378
55066,2013,5862
55067,2008,3867
55068,2008,3867
55069,1984,131
55070,2013,5862
55071,1996,396
55072,2003,2782
55073,1996,396
55074,2013,5862
55075,2009,3502
55076,2013,5862
55077,2009,3502
55078,1999,1924
55079,2012,6096
55080,2012,6096
55081,2008,3867
55082,2014,1894
55083,2012,6096
55084,2014,1894
55085,1998,1191
55086,2008,3867
55087,2011,4215
55088,2010,3423
55089,1996,396
55090,2002,2298
55091,2013,5862
55092,2009,3502
55093,1975,228
55094,2011,4215
55095,2012,6096
55096,2013,5862
55097,2011,4215
55098,2008,3867
55099,2006,2749
55100,2004,3067
55101,2010,3423
55102,2005,3046
55103,2009,3502
55104,2006,2749
55105,1999,1924
55106,2001,2295
55107,1987,156
55108,2012,6096
55109,2013,5862
55110,2013,5862
55111,2013,5862
55112,1985,153
55113,1974,200
55114,2010,3423
55115,2004,3067
55116,2007,3338
55117,2007,3338
55118,1968,157
55119,1987,156
55120,2013,5862
55121,2012,6096
55122,2012,6096
55123,2008,3867
55124,2008,3867
55125,2001,2295
55126,2013,5862
55127,2014,1894
55128,2008,3867
55129,2005,3046
55130,2006,2749
55131,1976,206
55132,1998,1191
55133,2012,6096
55134,1977,190
55135,2012,6096
55136,2012,6096
55137,2012,6096
55138,2012,6096
55139,2013,5862
55140,2009,3502
55141,2013,5862
55142,2013,5862
55143,1982,122
55144,2011,4215
55145,2005,3046
55146,2000,2012
55147,2000,2012
55148,2007,3338
55149,2012,6096
55150,2011,4215
55151,2003,2782
55152,2014,1894
55153,2013,5862
55154,2013,5862
55155,2008,3867
55156,2011,4215
55157,2012,6096
55158,2014,1894
55159,2012,6096
55160,2012,6096
55161,2013,5862
55162,2011,4215
55163,2013,5862
55164,2013,5862
55165,2000,2012
55166,2004,3067
55167,2013,5862
55168,2009,3502
55169,2002,2298
55170,1997,856
55171,2005,3046
55172,2003,2782
55173,2011,4215
55174,2009,3502
55175,2011,4215
55176,2013,5862
55177,1998,1191
55178,2012,6096
55179,2009,3502
55180,2013,5862
55181,2002,2298
55182,2005,3046
55183,2011,4215
55184,2009,3502
55185,2012,6096
55186,2006,2749
55187,1997,856
55188,2007,3338
55189,2013,5862
55190,2010,3423
55191,2009,3502
55192,2013,5862
55193,2009,3502
55194,2012,6096
55195,2013,5862
55196,2013,5862
55197,2013,5862
55198,1969,114
55199,2013,5862
55200,2012,6096
55201,1974,200
55202,2011,4215
55203,2001,2295
55204,2007,3338
55205,2001,2295
55206,2012,6096
55207,2013,5862
55208,2013,5862
55209,2011,4215
55210,2013,5862
55211,2013,5862
55212,2009,3502
55213,2007,3338
55214,2013,5862
55215,2008,3867
55216,2011,4215
55217,2002,2298
55218,2000,2012
55219,2005,3046
55220,2002,2298
55221,2012,6096
55222,2013,5862
55223,2013,5862
55224,1964,69
55225,2005,3046
55226,2004,3067
55227,1999,1924
55228,1997,856
55229,2007,3338
55230,2005,3046
55231,2007,3338
55232,2009,3502
55233,2011,4215
55234,2003,2782
55235,2007,3338
55236,2014,1894
55237,2013,5862
55238,2013,5862
55239,2006,2749
55240,2013,5862
55241,1999,1924
55242,2011,4215
55243,2001,2295
55244,2011,4215
55245,2013,5862
55246,2011,4215
55247,2012,6096
55248,2012,6096
55249,2006,2749
55250,2012,6096
55251,2013,5862
55252,2009,3502
55253,2008,3867
55254,2000,2012
55255,2012,6096
55256,2010,3423
55257,2013,5862
55258,2003,2782
55259,2013,5862
55260,2012,6096
55261,2005,3046
55262,2011,4215
55263,2013,5862
55264,2013,5862
55265,2013,5862
55266,2013,5862
55267,2013,5862
55268,2012,6096
55269,2012,6096
55270,2001,2295
55271,2001,2295
55272,2012,6096
55273,2013,5862
55274,2009,3502
55275,2013,5862
55276,2013,5862
55277,2002,2298
55278,2002,2298
55279,2007,3338
55280,2005,3046
55281,2010,3423
55282,2011,4215
55283,2012,6096
55284,2010,3423
55285,2013,5862
55286,2011,4215
55287,2009,3502
55288,2003,2782
55289,2012,6096
55290,2013,5862
55291,2009,3502
55292,2004,3067
55293,2001,2295
55294,2009,3502
55295,2002,2298
55296,2013,5862
55297,2013,5862
55298,2009,3502
55299,2013,5862
55300,2008,3867
55301,2013,5862
55302,2007,3338
55303,2010,3423
55304,2010,3423
55305,2012,6096
55306,2010,3423
55307,1985,153
55308,2010,3423
55309,2007,3338
55310,2013,5862
55311,2012,6096
55312,2010,3423
55313,2010,3423
55314,2013,5862
55315,2012,6096
55316,2012,6096
55317,2013,5862
55318,2008,3867
55319,2012,6096
55320,2013,5862
55321,1999,1924
55322,1977,190
55323,2012,6096
55324,2012,6096
55325,2011,4215
55326,2013,5862
55327,2008,3867
55328,2010,3423
55329,2013,5862
55330,2007,3338
55331,2012,6096
55332,2008,3867
55333,2007,3338
55334,2011,4215
55335,2013,5862
55336,2012,6096
55337,2012,6096
55338,2004,3067
55339,2014,1894
55340,2012,6096
55341,2012,6096
55342,2009,3502
55343,2002,2298
55344,2002,2298
55345,2007,3338
55346,2004,3067
55347,2013,5862
55348,2000,2012
55349,2006,2749
55350,2012,6096
55351,2013,5862
55352,2011,4215
55353,2010,3423
55354,2013,5862
55355,2000,2012
55356,2012,6096
55357,1998,1191
55358,2013,5862
55359,2012,6096
55360,2012,6096
55361,1989,180
55362,2012,6096
55363,2012,6096
55364,2014,1894
55365,2013,5862
55366,2014,1894
55367,2012,6096
55368,2013,5862
55369,2012,6096
55370,2010,3423
55371,2012,6096
55372,2012,6096
55373,2005,3046
55374,1958,36
55375,1958,36
55376,2013,5862
55377,2012,6096
55378,2009,3502
55379,2007,3338
55380,2002,2298
55381,2014,1894
55382,1981,123
55383,2003,2782
55384,2001,2295
55385,2000,2012
55386,1998,1191
55387,1999,1924
55388,2006,2749
55389,2001,2295
55390,2012,6096
55391,2003,2782
55392,2012,6096
55393,2004,3067
55394,2002,2298
55395,2012,6096
55396,1952,32
55397,2012,6096
55398,2005,3046
55399,2008,3867
55400,2011,4215
55401,2012,6096
55402,2012,6096
55403,2012,6096
55404,2008,3867
55405,2005,3046
55406,2013,5862
55407,1966,144
55408,2004,3067
55409,2012,6096
55410,2003,2782
55411,2009,3502
55412,2011,4215
55413,2011,4215
55414,2011,4215
55415,2011,4215
55416,1997,856
55417,2003,2782
55418,1996,396
55419,2002,2298
55420,2001,2295
55421,2010,3423
55422,2012,6096
55423,2005,3046
55424,2011,4215
55425,2007,3338
55426,2002,2298
55427,2001,2295
55428,2003,2782
55429,2001,2295
55430,1997,856
55431,2009,3502
55432,2002,2298
55433,2004,3067
55434,2003,2782
55435,2010,3423
55436,2007,3338
55437,1995,378
55438,2003,2782
55439,2000,2012
55440,1985,153
55441,2003,2782
55442,2008,3867
55443,2004,3067
55444,2008,3867
55445,2003,2782
55446,2007,3338
55447,2009,3502
55448,2012,6096
55449,2012,6096
55450,1961,39
55451,1966,144
55452,1999,1924
55453,2011,4215
55454,2012,6096
55455,2012,6096
55456,2005,3046
55457,2009,3502
55458,2004,3067
55459,2013,5862
55460,2013,5862
55461,2011,4215
55462,2009,3502
55463,2000,2012
55464,2009,3502
55465,2000,2012
